"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorJaccard.scientificName record1Value","[0] StringAttributeComparatorJaccard.scientificName record2Value","[0] StringAttributeComparatorJaccard.scientificName record1PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName record2PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName similarity","[0] StringAttributeComparatorJaccard.scientificName postproccesedSimilarity","[1] StringAttributeComparatorLevenshtein.scientificName record1Value","[1] StringAttributeComparatorLevenshtein.scientificName record2Value","[1] StringAttributeComparatorLevenshtein.scientificName record1PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName record2PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName similarity","[1] StringAttributeComparatorLevenshtein.scientificName postproccesedSimilarity","[2] StringAttributeComparatorEqual.Category record1Value","[2] StringAttributeComparatorEqual.Category record2Value","[2] StringAttributeComparatorEqual.Category record1PreprocessedValue","[2] StringAttributeComparatorEqual.Category record2PreprocessedValue","[2] StringAttributeComparatorEqual.Category similarity","[2] StringAttributeComparatorEqual.Category postproccesedSimilarity","[3] StringListAttributeComparatorLevenshtein.commonNames record1Value","[3] StringListAttributeComparatorLevenshtein.commonNames record2Value","[3] StringListAttributeComparatorLevenshtein.commonNames record1PreprocessedValue","[3] StringListAttributeComparatorLevenshtein.commonNames record2PreprocessedValue","[3] StringListAttributeComparatorLevenshtein.commonNames similarity","[3] StringListAttributeComparatorLevenshtein.commonNames postproccesedSimilarity","[4] StringListAttributeAsWholeComparatorJaccard.commonNames record1Value","[4] StringListAttributeAsWholeComparatorJaccard.commonNames record2Value","[4] StringListAttributeAsWholeComparatorJaccard.commonNames record1PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.commonNames record2PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.commonNames similarity","[4] StringListAttributeAsWholeComparatorJaccard.commonNames postproccesedSimilarity","[5] StringListAttributeAsWholeComparatorJaccard.regionNames record1Value","[5] StringListAttributeAsWholeComparatorJaccard.regionNames record2Value","[5] StringListAttributeAsWholeComparatorJaccard.regionNames record1PreprocessedValue","[5] StringListAttributeAsWholeComparatorJaccard.regionNames record2PreprocessedValue","[5] StringListAttributeAsWholeComparatorJaccard.regionNames similarity","[5] StringListAttributeAsWholeComparatorJaccard.regionNames postproccesedSimilarity"
"WekaMatchingRule","BIO34949","ES872","0.0",,"polygonum argyrocoleon","polystichum calderonense","polygonum argyrocoleon","polystichum calderonense","0.0","0.0","polygonum argyrocoleon","polystichum calderonense","polygonum argyrocoleon","polystichum calderonense","0.375","0.375","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[persian knotweed, silver sheathed knotweed, silversheath knotweed, silver sheath knotweed]","[no common name]","[persian knotweed, silver sheathed knotweed, silversheath knotweed, silver sheath knotweed]","[no common name]","0.18181818181818177","0.18181818181818177","persian knotweed silver sheathed knotweed silversheath knotweed silver sheath knotweed","no common name","persian knotweed silver sheathed knotweed silversheath knotweed silver sheath knotweed","no common name","0.0","0.0","pacific southwest southwest mountain prairie","southeast","pacific southwest southwest mountain prairie","southeast","0.0","0.0"
"WekaMatchingRule","BIO29503","ES1418","1.0","1","numenius borealis","numenius borealis","numenius borealis","numenius borealis","1.0","1.0","numenius borealis","numenius borealis","numenius borealis","numenius borealis","1.0","1.0","Bird","Bird","Bird","Bird","1.0","1.0","[eskimo curlew]","[eskimo curlew]","[eskimo curlew]","[eskimo curlew]","1.0","1.0","eskimo curlew","eskimo curlew","eskimo curlew","eskimo curlew","1.0","1.0","northeast","alaska","northeast","alaska","0.0","0.0"
"WekaMatchingRule","BIO12744","ES72","0.09",,"cyrtandra giffardii x platyphylla","cyrtandra viridiflora","cyrtandra giffardii x platyphylla","cyrtandra viridiflora","0.2","0.2","cyrtandra giffardii x platyphylla","cyrtandra viridiflora","cyrtandra giffardii x platyphylla","cyrtandra viridiflora","0.4545454545454546","0.4545454545454546","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[none]","[ha iwale]","[none]","[ha iwale]","0.125","0.125","none","ha iwale","none","ha iwale","0.0","0.0","pacific","pacific","pacific","pacific","1.0","1.0"
"WekaMatchingRule","BIO31878","ES138",,"0","pegomya bicolor","helianthemum greenei","pegomya bicolor","helianthemum greenei","0.0","0.0","pegomya bicolor","helianthemum greenei","pegomya bicolor","helianthemum greenei","0.15000000000000002","0.15000000000000002","Insect","Vascular Plant","Insect","Vascular Plant","0.0","0.0","[none]","[island rush rose]","[none]","[island rush rose]","0.1875","0.1875","none","island rush rose","none","island rush rose","0.0","0.0","pacific mountain prairie","pacific southwest","pacific mountain prairie","pacific southwest","0.25","0.25"
"WekaMatchingRule","BIO44169","ES1078","0.0",,"trillium ovatum","trimerotropis infantilis","trillium ovatum","trimerotropis infantilis","0.0","0.0","trillium ovatum","trimerotropis infantilis","trillium ovatum","trimerotropis infantilis","0.25","0.25","Vascular Plant","Insect","Vascular Plant","Insect","0.0","0.0","[pacific trillium, white trillium, white or western wake robbin, wake robin]","[zayante band winged grasshopper]","[pacific trillium, white trillium, white or western wake robbin, wake robin]","[zayante band winged grasshopper]","0.22580645161290325","0.22580645161290325","pacific trillium white trillium white or western wake robbin wake robin","zayante band winged grasshopper","pacific trillium white trillium white or western wake robbin wake robin","zayante band winged grasshopper","0.0","0.0","pacific southwest pacific mountain prairie","pacific southwest","pacific southwest pacific mountain prairie","pacific southwest","0.5","0.5"
"WekaMatchingRule","BIO32111","ES751","0.78",,"penstemon floridus","penstemon debilis","penstemon floridus","penstemon debilis","0.3333333333333333","0.3333333333333333","penstemon floridus","penstemon debilis","penstemon floridus","penstemon debilis","0.6666666666666667","0.6666666666666667","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[panamint penstemon, panamint beardtongue]","[parachute beardtongue]","[panamint penstemon, panamint beardtongue]","[parachute beardtongue]","0.7619047619047619","0.7619047619047619","panamint penstemon panamint beardtongue","parachute beardtongue","panamint penstemon panamint beardtongue","parachute beardtongue","0.25","0.25","pacific southwest","mountain prairie","pacific southwest","mountain prairie","0.0","0.0"
"WekaMatchingRule","BIO11265","ES397","0.0",,"corallorrhiza odontorhiza","cornutia obovata","corallorrhiza odontorhiza","cornutia obovata","0.0","0.0","corallorrhiza odontorhiza","cornutia obovata","corallorrhiza odontorhiza","cornutia obovata","0.36","0.36","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[autumn coral root, autumn coralroot]","[palo de nigua]","[autumn coral root, autumn coralroot]","[palo de nigua]","0.0625","0.0625","autumn coral root autumn coralroot","palo de nigua","autumn coral root autumn coralroot","palo de nigua","0.0","0.0","southeast","southeast","southeast","southeast","1.0","1.0"
"WekaMatchingRule","BIO23915","ES730","0.0",,"lepidostoma","lepidium arbuscula","lepidostoma","lepidium arbuscula","0.0","0.0","lepidostoma","lepidium arbuscula","lepidostoma","lepidium arbuscula","0.38888888888888884","0.38888888888888884","Insect","Vascular Plant","Insect","Vascular Plant","0.0","0.0","[none]","[ anaunau]","[none]","[ anaunau]","0.25","0.25","none"," anaunau","none"," anaunau","0.0","0.0","northeast mountain prairie pacific southwest pacific southeast midwest","pacific","northeast mountain prairie pacific southwest pacific southeast midwest","pacific","0.14285714285714285","0.14285714285714285"
"WekaMatchingRule","BIO21112","ES1359","0.0",,"hybomitra pediontis","hybognathus amarus","hybomitra pediontis","hybognathus amarus","0.0","0.0","hybomitra pediontis","hybognathus amarus","hybomitra pediontis","hybognathus amarus","0.26315789473684215","0.26315789473684215","Insect","Fish","Insect","Fish","0.0","0.0","[none]","[rio grande silvery minnow]","[none]","[rio grande silvery minnow]","0.12","0.12","none","rio grande silvery minnow","none","rio grande silvery minnow","0.0","0.0","pacific mountain prairie","southwest","pacific mountain prairie","southwest","0.0","0.0"
"WekaMatchingRule","BIO39257","ES811","0.0",,"schistostega pennata","schiedea laui","schistostega pennata","schiedea laui","0.0","0.0","schistostega pennata","schiedea laui","schistostega pennata","schiedea laui","0.4","0.4","Nonvascular Plant","Vascular Plant","Nonvascular Plant","Vascular Plant","0.0","0.0","[schistostega moss]","[no common name]","[schistostega moss]","[no common name]","0.11764705882352944","0.11764705882352944","schistostega moss","no common name","schistostega moss","no common name","0.0","0.0","pacific mountain prairie","pacific","pacific mountain prairie","pacific","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","BIO16841","ES1229","0.83",,"etheostoma zonale","etheostoma nianguae","etheostoma zonale","etheostoma nianguae","0.3333333333333333","0.3333333333333333","etheostoma zonale","etheostoma nianguae","etheostoma zonale","etheostoma nianguae","0.6842105263157895","0.6842105263157895","Fish","Fish","Fish","Fish","1.0","1.0","[banded darter]","[niangua darter]","[banded darter]","[niangua darter]","0.6428571428571428","0.6428571428571428","banded darter","niangua darter","banded darter","niangua darter","0.3333333333333333","0.3333333333333333","southeast","midwest","southeast","midwest","0.0","0.0"
"WekaMatchingRule","BIO33459","ES682","0.02",,"physalis hederifolia var. fendleri","physaria globosa","physalis hederifolia var. fendleri","physaria globosa","0.0","0.0","physalis hederifolia var. fendleri","physaria globosa","physalis hederifolia var. fendleri","physaria globosa","0.2647058823529411","0.2647058823529411","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[fendler s ground cherry, fendler groundcherry, fendler s groundcherry]","[short s bladderpod]","[fendler s ground cherry, fendler groundcherry, fendler s groundcherry]","[short s bladderpod]","0.2272727272727273","0.2272727272727273","fendler s ground cherry fendler groundcherry fendler s groundcherry","short s bladderpod","fendler s ground cherry fendler groundcherry fendler s groundcherry","short s bladderpod","0.14285714285714285","0.14285714285714285","pacific southwest southwest mountain prairie","southeast","pacific southwest southwest mountain prairie","southeast","0.0","0.0"
"WekaMatchingRule","BIO42056","ES1656","1.0","1","strix occidentalis caurina","strix occidentalis caurina","strix occidentalis caurina","strix occidentalis caurina","1.0","1.0","strix occidentalis caurina","strix occidentalis caurina","strix occidentalis caurina","strix occidentalis caurina","1.0","1.0","Bird","Bird","Bird","Bird","1.0","1.0","[northern spotted owl]","[northern spotted owl]","[northern spotted owl]","[northern spotted owl]","1.0","1.0","northern spotted owl","northern spotted owl","northern spotted owl","northern spotted owl","1.0","1.0","pacific southwest pacific","pacific","pacific southwest pacific","pacific","0.5","0.5"
"WekaMatchingRule","BIO36680","ES1495","0.0",,"pyrgus scriptura","pyrgulopsis ogmorhaphe","pyrgus scriptura","pyrgulopsis ogmorhaphe","0.0","0.0","pyrgus scriptura","pyrgulopsis ogmorhaphe","pyrgus scriptura","pyrgulopsis ogmorhaphe","0.36363636363636365","0.36363636363636365","Insect","Slug/Snail","Insect","Slug/Snail","0.0","0.0","[small checkered skipper]","[royal marstonia (snail)]","[small checkered skipper]","[royal marstonia (snail)]","0.13043478260869568","0.13043478260869568","small checkered skipper","royal marstonia (snail)","small checkered skipper","royal marstonia (snail)","0.0","0.0","pacific southwest mountain prairie","southeast","pacific southwest mountain prairie","southeast","0.0","0.0"
"WekaMatchingRule","BIO11455","ES941","0.0",,"cortinarius purpurascens","corvus leucognaphalus","cortinarius purpurascens","corvus leucognaphalus","0.0","0.0","cortinarius purpurascens","corvus leucognaphalus","cortinarius purpurascens","corvus leucognaphalus","0.29166666666666663","0.29166666666666663","Fungi","Bird","Fungi","Bird","0.0","0.0","[none]","[white necked crow]","[none]","[white necked crow]","0.11764705882352944","0.11764705882352944","none","white necked crow","none","white necked crow","0.0","0.0","pacific southwest","southeast","pacific southwest","southeast","0.0","0.0"
"WekaMatchingRule","BIO45461","ES1403","0.93","1","vulpes macrotis","vulpes macrotis mutica","vulpes macrotis","vulpes macrotis mutica","0.6666666666666666","0.6666666666666666","vulpes macrotis","vulpes macrotis mutica","vulpes macrotis","vulpes macrotis mutica","0.6818181818181819","0.6818181818181819","Mammal","Mammal","Mammal","Mammal","1.0","1.0","[kit fox]","[san joaquin kit fox]","[kit fox]","[san joaquin kit fox]","0.368421052631579","0.368421052631579","kit fox","san joaquin kit fox","kit fox","san joaquin kit fox","0.5","0.5","pacific southwest southwest mountain prairie","pacific southwest","pacific southwest southwest mountain prairie","pacific southwest","0.5","0.5"
"WekaMatchingRule","BIO45764","ES685","0.0",,"xylobalus fustulatus","xylosma crenatum","xylobalus fustulatus","xylosma crenatum","0.0","0.0","xylobalus fustulatus","xylosma crenatum","xylobalus fustulatus","xylosma crenatum","0.4","0.4","Fungi","Vascular Plant","Fungi","Vascular Plant","0.0","0.0","[none]","[no common name]","[none]","[no common name]","0.2857142857142857","0.2857142857142857","none","no common name","none","no common name","0.0","0.0","southeast","pacific","southeast","pacific","0.0","0.0"
"WekaMatchingRule","BIO44171","ES1575","0.0",,"trillium pusillum","triodopsis platysayoides","trillium pusillum","triodopsis platysayoides","0.0","0.0","trillium pusillum","triodopsis platysayoides","trillium pusillum","triodopsis platysayoides","0.25","0.25","Vascular Plant","Slug/Snail","Vascular Plant","Slug/Snail","0.0","0.0","[dwarf wakerobin]","[flat spired three toothed snail]","[dwarf wakerobin]","[flat spired three toothed snail]","0.19354838709677424","0.19354838709677424","dwarf wakerobin","flat spired three toothed snail","dwarf wakerobin","flat spired three toothed snail","0.0","0.0","northeast","northeast","northeast","northeast","1.0","1.0"
"WekaMatchingRule","BIO11376","ES112","0.08",,"cornus amomum ssp. obliqua","cordylanthus maritimus ssp. maritimus","cornus amomum ssp. obliqua","cordylanthus maritimus ssp. maritimus","0.16666666666666666","0.16666666666666666","cornus amomum ssp. obliqua","cordylanthus maritimus ssp. maritimus","cornus amomum ssp. obliqua","cordylanthus maritimus ssp. maritimus","0.4864864864864865","0.4864864864864865","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[silky dogwood]","[salt marsh bird s beak]","[silky dogwood]","[salt marsh bird s beak]","0.18181818181818177","0.18181818181818177","silky dogwood","salt marsh bird s beak","silky dogwood","salt marsh bird s beak","0.0","0.0","midwest","pacific southwest","midwest","pacific southwest","0.0","0.0"
"WekaMatchingRule","BIO12366","ES307","1.0","1","cycladenia humilis var. jonesii","cycladenia humilis var. jonesii","cycladenia humilis var. jonesii","cycladenia humilis var. jonesii","1.0","1.0","cycladenia humilis var. jonesii","cycladenia humilis var. jonesii","cycladenia humilis var. jonesii","cycladenia humilis var. jonesii","1.0","1.0","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[jones  cycladenia]","[jones cycladenia]","[jones  cycladenia]","[jones cycladenia]","0.9411764705882353","0.9411764705882353","jones  cycladenia","jones cycladenia","jones  cycladenia","jones cycladenia","1.0","1.0","mountain prairie","mountain prairie","mountain prairie","mountain prairie","1.0","1.0"
"WekaMatchingRule","BIO25649","ES732","0.45",,"lupinus pusillus var. rubens","lupinus aridorum","lupinus pusillus var. rubens","lupinus aridorum","0.2","0.2","lupinus pusillus var. rubens","lupinus aridorum","lupinus pusillus var. rubens","lupinus aridorum","0.3928571428571429","0.3928571428571429","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[blackbrush lupine]","[scrub lupine]","[blackbrush lupine]","[scrub lupine]","0.5882352941176471","0.5882352941176471","blackbrush lupine","scrub lupine","blackbrush lupine","scrub lupine","0.3333333333333333","0.3333333333333333","mountain prairie","southeast","mountain prairie","southeast","0.0","0.0"
"WekaMatchingRule","BIO12881","ES932","0.98","1","dalea carthagenensis var. floridana","dalea carthagenensis floridana","dalea carthagenensis var. floridana","dalea carthagenensis floridana","0.75","0.75","dalea carthagenensis var. floridana","dalea carthagenensis floridana","dalea carthagenensis var. floridana","dalea carthagenensis floridana","0.8571428571428572","0.8571428571428572","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[florida prairie clover]","[florida prairie clover]","[florida prairie clover]","[florida prairie clover]","1.0","1.0","florida prairie clover","florida prairie clover","florida prairie clover","florida prairie clover","1.0","1.0","southeast","southeast","southeast","southeast","1.0","1.0"
"WekaMatchingRule","BIO17232","ES963","0.0",,"euphorbia micromera","euphilotes battoides allyni","euphorbia micromera","euphilotes battoides allyni","0.0","0.0","euphorbia micromera","euphilotes battoides allyni","euphorbia micromera","euphilotes battoides allyni","0.2962962962962963","0.2962962962962963","Vascular Plant","Insect","Vascular Plant","Insect","0.0","0.0","[sonoran sandmat]","[el segundo blue butterfly]","[sonoran sandmat]","[el segundo blue butterfly]","0.16000000000000003","0.16000000000000003","sonoran sandmat","el segundo blue butterfly","sonoran sandmat","el segundo blue butterfly","0.0","0.0","pacific southwest","pacific southwest","pacific southwest","pacific southwest","1.0","1.0"
"WekaMatchingRule","BIO38759","ES500","0.28",,"sanicula tracyi","sanicula purpurea","sanicula tracyi","sanicula purpurea","0.3333333333333333","0.3333333333333333","sanicula tracyi","sanicula purpurea","sanicula tracyi","sanicula purpurea","0.5882352941176471","0.5882352941176471","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[tracy s blacksnakeroot, tracy s sanicle]","[no common name]","[tracy s blacksnakeroot, tracy s sanicle]","[no common name]","0.19999999999999996","0.19999999999999996","tracy s blacksnakeroot tracy s sanicle","no common name","tracy s blacksnakeroot tracy s sanicle","no common name","0.0","0.0","pacific southwest","pacific","pacific southwest","pacific","0.5","0.5"
"WekaMatchingRule","BIO31627","ES1048","0.0",,"parthenocissus inserta","partula gibba","parthenocissus inserta","partula gibba","0.0","0.0","parthenocissus inserta","partula gibba","parthenocissus inserta","partula gibba","0.2727272727272727","0.2727272727272727","Vascular Plant","Slug/Snail","Vascular Plant","Slug/Snail","0.0","0.0","[none]","[humped tree snail]","[none]","[humped tree snail]","0.05882352941176472","0.05882352941176472","none","humped tree snail","none","humped tree snail","0.0","0.0","pacific southwest","pacific","pacific southwest","pacific","0.5","0.5"
"WekaMatchingRule","BIO16242","ES775","0.0",,"erigeron uniflorus ssp. eriocephalus","eriogonum codium","erigeron uniflorus ssp. eriocephalus","eriogonum codium","0.0","0.0","erigeron uniflorus ssp. eriocephalus","eriogonum codium","erigeron uniflorus ssp. eriocephalus","eriogonum codium","0.25","0.25","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[oneflower fleabane]","[umtanum desert buckwheat]","[oneflower fleabane]","[umtanum desert buckwheat]","0.16666666666666663","0.16666666666666663","oneflower fleabane","umtanum desert buckwheat","oneflower fleabane","umtanum desert buckwheat","0.0","0.0","alaska","pacific","alaska","pacific","0.0","0.0"
