"RecordIDS","AverageConsistency","scientificName-Consistency","scientificName-Values","category-Consistency","category-Values","listingStatuses-Consistency","listingStatuses-Values","commonNames-Consistency","commonNames-Values","regionnames-Consistency","regionnames-Values","regions-Consistency","regions-Values"
"BIO37398+http://www.wikidata.org/entity/q2150048","1.0","1.0","{rhinogobiops nicholsii|rhinogobiops nicholsii}","1.0","{Fish|Fish}","1.0","{[none]}","1.0","{[blackeye goby]|[blackeye goby]}","1.0","{[pacific southwest, alaska]}","1.0","{[8, 7]}"
"BIO08718+http://www.wikidata.org/entity/q1054655","0.8333333333333334","1.0","{ceratium hirundinella|ceratium hirundinella}","1.0","{Algae|Algae}","1.0","{[none]}","0.0","{[none]|[ceratium hirundinella]}","1.0","{[pacific southwest, southeast, mountain prairie]}","1.0","{[8, 4, 6]}"
"BIO00019+http://www.wikidata.org/entity/q936498","0.6666666666666666","1.0","{abies amabilis|abies amabilis}","1.0","{Vascular Plant|Vascular Plant}","0.0","{[none]|[least concern]}","0.0","{[pacific silver fir, amabilis fir]|[pacific silver fir, cascade fir, lovley fir, abies amabilis]}","1.0","{[pacific]}","1.0","{[1]}"
"BIO20536+http://www.wikidata.org/entity/q2131106","0.8333333333333334","1.0","{heteroplectron californicum|heteroplectron californicum}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[heteroplectron californicum]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO10583+http://www.wikidata.org/entity/q2106762","0.8333333333333334","1.0","{clinocottus recalvus|clinocottus recalvus}","1.0","{Fish|Fish}","1.0","{[none]}","0.0","{[bald sculpin]|[clinocottus recalvus]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO10967+http://www.wikidata.org/entity/q868315","0.8333333333333334","1.0","{colobocentrotus atratus|colobocentrotus atratus}","1.0","{Invertebrate|Invertebrate}","1.0","{[none]}","0.0","{[none]|[shingle urchin]}","1.0","{[pacific]}","1.0","{[1]}"
"BIO32817+http://www.wikidata.org/entity/q1314913","0.8333333333333334","1.0","{phaeolus schweinitzii|phaeolus schweinitzii}","1.0","{Fungi|Fungi}","1.0","{[none]}","0.0","{[none]|[phaeolus schweinitzii]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO05353+http://www.wikidata.org/entity/q466194","0.8333333333333334","1.0","{blattella germanica|blattella germanica}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[german cockroach]|[german cockroach, blattella germanica]}","1.0","{[pacific southwest, northeast]}","1.0","{[8, 5]}"
"BIO45619+http://www.wikidata.org/entity/q527750","0.8333333333333334","1.0","{xanthocephalus xanthocephalus|xanthocephalus xanthocephalus}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","1.0","{[yellow headed blackbird]|[yellow headed blackbird]}","1.0","{[northeast, mountain prairie, pacific southwest, southwest, pacific, southeast, midwest]}","1.0","{[5, 6, 8, 2, 1, 4, 3]}"
"BIO30947+http://www.wikidata.org/entity/q791067","0.8333333333333334","1.0","{pachyramphus aglaiae|pachyramphus aglaiae}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","1.0","{[rose throated becard]|[rose throated becard]}","1.0","{[southwest]}","1.0","{[2]}"
"BIO16981+http://www.wikidata.org/entity/q1189991","0.6666666666666666","1.0","{eugenes fulgens|eugenes fulgens}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","0.0","{[magnificent hummingbird]|[rivolis hummingbird, magnificent hummingbird]}","1.0","{[southwest, mountain prairie]}","1.0","{[2, 6]}"
"BIO00749+http://www.wikidata.org/entity/q2186603","0.8333333333333334","1.0","{agapetus minutus|agapetus minutus}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[agapetus minutus]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO02231+http://www.wikidata.org/entity/q469940","0.6666666666666666","1.0","{anhinga anhinga|anhinga anhinga}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","0.0","{[anhinga]|[anhinga, anhinga anhinga]}","1.0","{[southwest, southeast]}","1.0","{[2, 4]}"
"BIO30782+http://www.wikidata.org/entity/q576112","0.6666666666666666","1.0","{ovis dalli|ovis dalli}","1.0","{Mammal|Mammal}","0.0","{[none]|[least concern]}","0.0","{[thinhorn sheep, mountain sheep, dall s sheep, dall sheep]|[white sheep, thinhorn sheep, dall’s sheep, dall sheep]}","1.0","{[alaska]}","1.0","{[7]}"
"BIO18473+ES723","0.8333333333333334","1.0","{gardenia remyi|gardenia remyi}","1.0","{Vascular Plant|Vascular Plant}","0.0","{[proposed endangered]|[endangered]}","1.0","{[nanu]|[nanu]}","1.0","{[pacific]|[pacific]}","1.0","{[1]|[1]}"
"BIO00391+http://www.wikidata.org/entity/q756969","0.6666666666666666","1.0","{acipenser oxyrinchus|acipenser oxyrinchus}","1.0","{Fish|Fish}","0.0","{[none]|[near threatened]}","0.0","{[gulf sturgeon, atlantic sturgeon]|[gulf sturgeon, acipenser oxyrinchus]}","1.0","{[southwest, southeast]}","1.0","{[2, 4]}"
"BIO00255+http://www.wikidata.org/entity/q1190312","0.6666666666666666","1.0","{acer pensylvanicum|acer pensylvanicum}","1.0","{Vascular Plant|Vascular Plant}","0.0","{[none]|[least concern]}","0.0","{[moosewood, striped maple]|[striped maple, acer pensylvanicum]}","1.0","{[northeast, southeast]}","1.0","{[5, 4]}"
"BIO23107+http://www.wikidata.org/entity/q1724711","0.6666666666666666","0.0","{lactarius subdulchis|lactarius subdulcis}","1.0","{Fungi|Fungi}","1.0","{[none]}","0.0","{[none]|[lactarius subdulcis]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO12263+http://www.wikidata.org/entity/q2080301","0.8333333333333334","1.0","{curimopsis echinata|curimopsis echinata}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[curimopsis echinata]}","1.0","{[pacific, mountain prairie]}","1.0","{[1, 6]}"
"BIO00767+http://www.wikidata.org/entity/q690801","0.6666666666666666","1.0","{agaricus arvensis|agaricus arvensis}","1.0","{Fungi|Fungi}","0.0","{[none]|[least concern]}","0.0","{[none]|[agaricus arvensis]}","1.0","{[northeast]}","1.0","{[5]}"
"BIO12564+http://www.wikidata.org/entity/q936978","0.6666666666666666","1.0","{cynomys gunnisoni|cynomys gunnisoni}","1.0","{Mammal|Mammal}","0.0","{[none]|[least concern]}","0.0","{[gunnison s prairie dog]|[ruddy mongoose, gunnison’s prairie dog, gunnisons prairie dog, gunnisons prairie dog]}","1.0","{[southwest, mountain prairie]}","1.0","{[2, 6]}"
"BIO43000+http://www.wikidata.org/entity/q2133877","0.8333333333333334","1.0","{tetragnatha olindana|tetragnatha olindana}","1.0","{Spider/Scorpion|Spider/Scorpion}","1.0","{[none]}","0.0","{[none]|[tetragnatha olindana]}","1.0","{[pacific]}","1.0","{[1]}"
"BIO14385+ES1194","0.8333333333333334","1.0","{drepanis coccinea|drepanis coccinea}","1.0","{Bird|Bird}","0.0","{[none]|[threatened]}","1.0","{[ i iwi]|[ i iwi]}","1.0","{[pacific]|[pacific]}","1.0","{[1]|[1]}"
"BIO30727+http://www.wikidata.org/entity/q733398","0.6666666666666666","1.0","{osmunda regalis|osmunda regalis}","1.0","{Vascular Plant|Vascular Plant}","0.0","{[none]|[least concern]}","0.0","{[royal fern]|[royal fern, osmunda regalis]}","1.0","{[northeast, midwest, southeast]}","1.0","{[5, 3, 4]}"
"BIO35968+ES1455+http://www.wikidata.org/entity/q1619703","0.27777777777777773","0.6666666666666666","{pseudemys rubriventris|pseudemys alabamensis|pseudemys rubriventris}","1.0","{Reptile|Reptile|Reptile}","0.0","{[under review]|[endangered]|[near threatened]}","0.0","{[red bellied turtle]|[alabama red bellied turtle]|[northern red bellied cooter, american red bellied turtle, northern redbelly turtle, pseudemys rubriventris]}","0.0","{[northeast]|[southeast]}","0.0","{[5]|[4]}"
"BIO14824+http://www.wikidata.org/entity/q2068152","0.8333333333333334","1.0","{dytiscus alaskanus|dytiscus alaskanus}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[boreal water beetle, dytiscus alaskanus]}","1.0","{[mountain prairie]}","1.0","{[6]}"
"BIO29712+ES558","1.0","1.0","{ochrosia kilaueaensis|ochrosia kilaueaensis}","1.0","{Vascular Plant|Vascular Plant}","1.0","{[endangered]|[endangered]}","1.0","{[holei]|[holei]}","1.0","{[pacific]|[pacific]}","1.0","{[1]|[1]}"
"BIO30279+http://www.wikidata.org/entity/q630388","0.8333333333333334","1.0","{oporornis formosus|oporornis formosus}","1.0","{Bird|Bird}","1.0","{[none]}","0.0","{[kentucky warbler]|[kentucky warbler, oporornis formosus]}","1.0","{[northeast, pacific southwest, southwest, southeast, midwest]}","1.0","{[5, 8, 2, 4, 3]}"
"BIO34662+http://www.wikidata.org/entity/q1079441","0.8333333333333334","1.0","{poecile carolinensis|poecile carolinensis}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","1.0","{[carolina chickadee]|[carolina chickadee]}","1.0","{[northeast, southeast]}","1.0","{[5, 4]}"
"BIO13878+http://www.wikidata.org/entity/q628842","0.8333333333333334","1.0","{dineutus emarginatus|dineutus emarginatus}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[whirligig beetle]|[dineutus emarginatus]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO28868+http://www.wikidata.org/entity/q2124736","0.6666666666666666","0.0","{neophylax occidentalis|neophylax occidentis}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[neophylax occidentis]}","1.0","{[pacific, mountain prairie]}","1.0","{[1, 6]}"
"BIO02534+http://www.wikidata.org/entity/q871527","0.6666666666666666","1.0","{anthus rubescens|anthus rubescens}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","0.0","{[american water pipit, american pipit, water pipit, american pipet, buff bellied pipit]|[buff bellied pipit, american pipit]}","1.0","{[northeast, mountain prairie, pacific southwest, southwest, pacific, alaska, southeast, midwest]}","1.0","{[5, 6, 8, 2, 1, 7, 4, 3]}"
"BIO11076+http://www.wikidata.org/entity/q547663","0.8333333333333334","1.0","{condylura cristata|condylura cristata}","1.0","{Mammal|Mammal}","0.0","{[none]|[least concern]}","1.0","{[star nosed mole]|[star nosed mole]}","1.0","{[northeast, southeast, midwest]}","1.0","{[5, 4, 3]}"
"BIO03849+http://www.wikidata.org/entity/q683881","0.8333333333333334","1.0","{aspergillus nidulans|aspergillus nidulans}","1.0","{Fungi|Fungi}","1.0","{[none]}","0.0","{[none]|[aspergillus nidulans]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO11549+ES713","0.8333333333333334","1.0","{coryphantha ramillosa|coryphantha ramillosa}","1.0","{Vascular Plant|Vascular Plant}","1.0","{[threatened]|[threatened]}","0.0","{[bunched cory cactus, whiskerbush]|[bunched cory cactus]}","1.0","{[southwest]|[southwest]}","1.0","{[2]|[2]}"
"BIO03834+http://www.wikidata.org/entity/q25384","0.6666666666666666","1.0","{asio otus|asio otus}","1.0","{Bird|Bird}","0.0","{[species of concern]|[least concern]}","0.0","{[american long eared owl, long eared owl]|[long eared owl, northern long eared owl]}","1.0","{[northeast, mountain prairie, pacific southwest, southwest, pacific, southeast, midwest]}","1.0","{[5, 6, 8, 2, 1, 4, 3]}"
"BIO16838+http://www.wikidata.org/entity/q2118374","0.8333333333333334","1.0","{etheostoma tippecanoe|etheostoma tippecanoe}","1.0","{Fish|Fish}","0.0","{[under review]|[near threatened]}","1.0","{[tippecanoe darter]|[tippecanoe darter]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO05352+http://www.wikidata.org/entity/q20869","0.8333333333333334","1.0","{blatta orientalis|blatta orientalis}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[oriental cockroach]|[common cockroach, oriental cockroach, blatta orientalis]}","1.0","{[pacific southwest, northeast]}","1.0","{[8, 5]}"
"BIO10294+http://www.wikidata.org/entity/q2079766","0.8333333333333334","1.0","{cladonia stellaris|cladonia stellaris}","1.0","{Fungi|Fungi}","1.0","{[none]}","0.0","{[none]|[cladonia stellaris]}","1.0","{[northeast]}","1.0","{[5]}"
"BIO04405+ES214","0.8333333333333334","1.0","{astragalus tener var. titi|astragalus tener var. titi}","1.0","{Vascular Plant|Vascular Plant}","1.0","{[endangered]|[endangered]}","0.0","{[coastal dunes milkvetch, coastal dunes milk vetch, monterey clover]|[coastal dunes milk vetch]}","1.0","{[pacific southwest]|[pacific southwest]}","1.0","{[8]|[8]}"
"BIO05540+http://www.wikidata.org/entity/q1378027","0.8333333333333334","1.0","{boloria eunomia|boloria eunomia}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[bog fritillary]|[bog fritillary, boloria eunomia]}","1.0","{[mountain prairie, pacific, alaska]}","1.0","{[6, 1, 7]}"
"BIO16826+ES1379+http://www.wikidata.org/entity/q2119450","0.9444444444444443","1.0","{etheostoma percnurum|etheostoma percnurum|etheostoma percnurum}","1.0","{Fish|Fish|Fish}","0.6666666666666666","{[endangered]|[endangered]|[critically endangered]}","1.0","{[duskytail darter]|[duskytail darter]|[duskytail darter]}","1.0","{[southeast]|[southeast]}","1.0","{[4]|[4]}"
"BIO09263+ES1005","0.5","1.0","{chelonia mydas|chelonia mydas}","1.0","{Reptile|Reptile}","1.0","{[threatened, endangered]|[threatened, endangered]}","0.0","{[pacific green turtle, green sea turtle, green turtle, common green sea turtle, honu]|[green sea turtle]}","0.0","{[pacific southwest, southeast, pacific, alaska]|[southeast, pacific, pacific southwest]}","0.0","{[8, 4, 1, 7]|[0, 1, 2]}"
"BIO08998+http://www.wikidata.org/entity/q1058747","0.8333333333333334","1.0","{chaetopterus variopedatus|chaetopterus variopedatus}","1.0","{Invertebrate|Invertebrate}","1.0","{[none]}","0.0","{[none]|[chaetopterus variopedatus]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO35172+http://www.wikidata.org/entity/q521825","0.8333333333333334","1.0","{polytrichastrum alpinum|polytrichastrum alpinum}","1.0","{Nonvascular Plant|Nonvascular Plant}","1.0","{[none]}","0.0","{[alpine polytrichastrum moss, hair cap mosses]|[alpine polytrichastrum moss, polytrichastrum alpinum]}","1.0","{[pacific southwest, mountain prairie, pacific, alaska]}","1.0","{[8, 6, 1, 7]}"
"BIO40598+ES16","0.8333333333333334","1.0","{solanum incompletum|solanum incompletum}","1.0","{Vascular Plant|Vascular Plant}","1.0","{[endangered]|[endangered]}","0.0","{[p_polo k_ mai, popolo ku mai]|[popolo ku mai]}","1.0","{[pacific]|[pacific]}","1.0","{[1]|[1]}"
"BIO32471+http://www.wikidata.org/entity/q1768106","0.8333333333333334","1.0","{peromyscus crinitus|peromyscus crinitus}","1.0","{Mammal|Mammal}","0.0","{[none]|[least concern]}","1.0","{[canyon mouse, canyon deermouse]|[canyon mouse, canyon deermouse]}","1.0","{[pacific southwest, southwest, mountain prairie]}","1.0","{[8, 2, 6]}"
"BIO18204+http://www.wikidata.org/entity/q1260975","1.0","1.0","{fulica caribaea|fulica caribaea}","1.0","{Bird|Bird}","1.0","{[none]}","1.0","{[caribbean coot]|[caribbean coot]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO08274+http://www.wikidata.org/entity/q973516","0.6666666666666666","1.0","{catathelasma imperiale|catathelasma imperiale}","1.0","{Fungi|Fungi}","0.0","{[none]|[near threatened]}","0.0","{[none]|[catathelasma imperiale]}","1.0","{[mountain prairie]}","1.0","{[6]}"
"BIO14907+ES487","0.8333333333333334","1.0","{echinocereus viridiflorus var. davisii|echinocereus viridiflorus var. davisii}","1.0","{Vascular Plant|Vascular Plant}","1.0","{[endangered]|[endangered]}","0.0","{[davis  green pitaya, davis  hedgehog cactus]|[davis  green pitaya]}","1.0","{[southwest]|[southwest]}","1.0","{[2]|[2]}"
"BIO08628+http://www.wikidata.org/entity/q1054556","0.8333333333333334","1.0","{cephalozia bicuspidata|cephalozia bicuspidata}","1.0","{Nonvascular Plant|Nonvascular Plant}","1.0","{[none]}","0.0","{[twotoothed cephalozia, slender two toothed wort]|[cephalozia bicuspidata]}","1.0","{[northeast, mountain prairie, pacific, alaska, southeast]}","1.0","{[5, 6, 1, 7, 4]}"
"BIO27472+http://www.wikidata.org/entity/q1765289","0.6666666666666666","1.0","{microtus pinetorum|microtus pinetorum}","1.0","{Mammal|Mammal}","0.0","{[none]|[least concern]}","0.0","{[pine vole, woodland vole]|[woodland vole]}","1.0","{[northeast, southeast, midwest]}","1.0","{[5, 4, 3]}"
"BIO39399+ES910","0.16666666666666666","0.0","{sclerocactus|sclerocactus glaucus}","1.0","{Vascular Plant|Vascular Plant}","0.0","{[none]|[threatened]}","0.0","{[fishhook cactus]|[colorado hookless cactus]}","0.0","{[southwest]|[mountain prairie]}","0.0","{[2]|[6]}"
"BIO43949+http://www.wikidata.org/entity/q1650982","0.8333333333333334","1.0","{tricholoma sejunctum|tricholoma sejunctum}","1.0","{Fungi|Fungi}","1.0","{[none]}","0.0","{[none]|[tricholoma sejunctum]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO39582+http://www.wikidata.org/entity/q560785","1.0","1.0","{scytalina cerdale|scytalina cerdale}","1.0","{Fish|Fish}","1.0","{[none]}","1.0","{[graveldiver]|[graveldiver]}","1.0","{[alaska]}","1.0","{[7]}"
"BIO42828+http://www.wikidata.org/entity/q1144815","0.6666666666666666","1.0","{taxus cuspidata|taxus cuspidata}","1.0","{Vascular Plant|Vascular Plant}","0.0","{[none]|[least concern]}","0.0","{[japanese yew]|[japanese yew, taxus cuspidata]}","1.0","{[northeast, midwest]}","1.0","{[5, 3]}"
"BIO24646+http://www.wikidata.org/entity/q1499442","0.8333333333333334","1.0","{limanda ferruginea|limanda ferruginea}","1.0","{Fish|Fish}","1.0","{[none]}","0.0","{[yellowtail]|[yellowtail flounder]}","1.0","{[northeast]}","1.0","{[5]}"
"BIO27463+http://www.wikidata.org/entity/q1761713","0.6666666666666666","1.0","{microtus montanus|microtus montanus}","1.0","{Mammal|Mammal}","0.0","{[none]|[least concern]}","0.0","{[mountain vole, montane vole]|[pahranagat valley montane vole, montane vole]}","1.0","{[pacific southwest, pacific, mountain prairie]}","1.0","{[8, 1, 6]}"
"BIO26251+http://www.wikidata.org/entity/q2174596","0.8333333333333334","1.0","{malacocottus aleuticus|malacocottus aleuticus}","1.0","{Fish|Fish}","1.0","{[none]}","0.0","{[whitetail sculpin]|[malacocottus aleuticus]}","1.0","{[alaska]}","1.0","{[7]}"
"BIO03930+http://www.wikidata.org/entity/q1736890","0.8333333333333334","1.0","{asplenium nidus|asplenium nidus}","1.0","{Vascular Plant|Vascular Plant}","1.0","{[none]}","0.0","{[ akaha,  ekaha, birds nest fern,  ekaha kuahiwi,  ekahakaha(juvenile form),  _kaha]|[hawaii birdnest fern, asplenium nidus]}","1.0","{[pacific]}","1.0","{[1]}"
"BIO30281+http://www.wikidata.org/entity/q1210013","0.8333333333333334","1.0","{oporornis tolmiei|oporornis tolmiei}","1.0","{Bird|Bird}","1.0","{[species of concern]}","0.0","{[macgillivray s warbler, macgilvary s warbler]|[macgillivrays warbler, oporornis tolmiei]}","1.0","{[mountain prairie, pacific southwest, southwest, pacific, alaska]}","1.0","{[6, 8, 2, 1, 7]}"
"BIO01759+http://www.wikidata.org/entity/q2044449","0.8333333333333334","1.0","{ammocrypta clara|ammocrypta clara}","1.0","{Fish|Fish}","0.0","{[none]|[vulnerable]}","1.0","{[western sand darter]|[western sand darter]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO45895+BIO45896+http://www.wikidata.org/entity/q379732","0.5","0.6666666666666666","{zalophus californianus|zalophus californicus|zalophus californianus}","1.0","{Mammal|Mammal|Mammal}","0.6666666666666666","{[none]|[none]|[least concern]}","0.6666666666666666","{[california sea lion, california sea lion]|[none]|[california sea lion]}","0.0","{[pacific southwest, pacific, alaska]|[pacific southwest]}","0.0","{[8, 1, 7]|[8]}"
"BIO05261+ES4","1.0","1.0","{bidens campylotheca ssp. waihoiensis|bidens campylotheca ssp. waihoiensis}","1.0","{Vascular Plant|Vascular Plant}","1.0","{[endangered]|[endangered]}","1.0","{[ko oko olau]|[ko oko olau]}","1.0","{[pacific]|[pacific]}","1.0","{[1]|[1]}"
"BIO32855+http://www.wikidata.org/entity/q1813312","0.8333333333333334","1.0","{phagocata velata|phagocata velata}","1.0","{Invertebrate|Invertebrate}","1.0","{[none]}","0.0","{[none]|[phagocata velata]}","1.0","{[pacific, mountain prairie]}","1.0","{[1, 6]}"
