"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorJaccard record1Value","[0] StringAttributeComparatorJaccard record2Value","[0] StringAttributeComparatorJaccard record1PreprocessedValue","[0] StringAttributeComparatorJaccard record2PreprocessedValue","[0] StringAttributeComparatorJaccard similarity","[0] StringAttributeComparatorJaccard postproccesedSimilarity"
"LinearCombinationMatchingRule","ES1122","BIO30094","0.6666666666666666",,"oncorhynchus clarkii henshawi","oncorhynchus clarkii clarkii","oncorhynchus clarkii henshawi","oncorhynchus clarkii clarkii","0.6666666666666666","0.6666666666666666"
"LinearCombinationMatchingRule","ES1122","BIO30093","0.5",,"oncorhynchus clarkii henshawi","oncorhynchus clarkii bouvieri","oncorhynchus clarkii henshawi","oncorhynchus clarkii bouvieri","0.5","0.5"
"LinearCombinationMatchingRule","ES1167","BIO31653","0.0",,"paroreomyza flammea","parus gambeli inyoensis","paroreomyza flammea","parus gambeli inyoensis","0.0","0.0"
"LinearCombinationMatchingRule","ES1167","BIO31652","0.0",,"paroreomyza flammea","parus gambeli","paroreomyza flammea","parus gambeli","0.0","0.0"
"LinearCombinationMatchingRule","ES1434","BIO40779","0.3333333333333333",,"somateria fischeri","somateria spectabilis","somateria fischeri","somateria spectabilis","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1013","BIO06373","0.25",,"buteo platypterus brunnescens","buteo albonotatus","buteo platypterus brunnescens","buteo albonotatus","0.25","0.25"
"LinearCombinationMatchingRule","ES1360","BIO29445","0.0",,"noturus trautmani","notropis braytoni","noturus trautmani","notropis braytoni","0.0","0.0"
"LinearCombinationMatchingRule","ES1544","BIO28319","0.25",,"myotis grisescens","myotis subulatus melanorhinus","myotis grisescens","myotis subulatus melanorhinus","0.25","0.25"
"LinearCombinationMatchingRule","ES1197","BIO29480","0.0",,"notropis cahabae","noturus lachneri","notropis cahabae","noturus lachneri","0.0","0.0"
"LinearCombinationMatchingRule","ES1360","BIO29446","0.0",,"noturus trautmani","notropis buccatus","noturus trautmani","notropis buccatus","0.0","0.0"
"LinearCombinationMatchingRule","ES1536","BIO14025","0.25",,"dipodomys heermanni morroensis","dipodomys elephantinus","dipodomys heermanni morroensis","dipodomys elephantinus","0.25","0.25"
"LinearCombinationMatchingRule","ES1544","BIO28311","0.3333333333333333",,"myotis grisescens","myotis keenii","myotis grisescens","myotis keenii","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1229","BIO16811","0.3333333333333333",,"etheostoma nianguae","etheostoma chlorobranchium","etheostoma nianguae","etheostoma chlorobranchium","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1229","BIO16812","0.3333333333333333",,"etheostoma nianguae","etheostoma chlorosomum","etheostoma nianguae","etheostoma chlorosomum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1071","BIO23991","0.0",,"lepidomeda albivallis","lepomis punctatus punctatus","lepidomeda albivallis","lepomis punctatus punctatus","0.0","0.0"
"LinearCombinationMatchingRule","ES1079","BIO16808","0.3333333333333333",,"etheostoma sellare","etheostoma blennioides","etheostoma sellare","etheostoma blennioides","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1198","BIO13141","0.0",,"dendroica chrysoparia","dendragapus obscurus","dendroica chrysoparia","dendragapus obscurus","0.0","0.0"
"LinearCombinationMatchingRule","ES1003","BIO29433","0.0",,"noturus stanauli","notorynchus cepedianus","noturus stanauli","notorynchus cepedianus","0.0","0.0"
"LinearCombinationMatchingRule","ES1197","BIO29475","0.0",,"notropis cahabae","noturus exilis","notropis cahabae","noturus exilis","0.0","0.0"
"LinearCombinationMatchingRule","ES1296","BIO32456","0.0",,"peromyscus polionotus peninsularis","perognathus inornatus","peromyscus polionotus peninsularis","perognathus inornatus","0.0","0.0"
"LinearCombinationMatchingRule","ES1360","BIO29433","0.0",,"noturus trautmani","notorynchus cepedianus","noturus trautmani","notorynchus cepedianus","0.0","0.0"
"LinearCombinationMatchingRule","ES981","BIO36333","0.3333333333333333",,"pterodroma sandwichensis","pterodroma hasitata","pterodroma sandwichensis","pterodroma hasitata","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES953","BIO09193","1.0",,"chasmistes brevirostris","chasmistes brevirostris","chasmistes brevirostris","chasmistes brevirostris","1.0","1.0"
"LinearCombinationMatchingRule","ES981","BIO36334","0.3333333333333333",,"pterodroma sandwichensis","pterodroma inexpectata","pterodroma sandwichensis","pterodroma inexpectata","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES953","BIO09194","0.3333333333333333",,"chasmistes brevirostris","chasmistes liorus","chasmistes brevirostris","chasmistes liorus","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1053","BIO16837","0.3333333333333333",,"etheostoma scotti","etheostoma swannanoa","etheostoma scotti","etheostoma swannanoa","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1015","BIO01673","0.3333333333333333",,"ambystoma californiense","ambystoma talpoideum","ambystoma californiense","ambystoma talpoideum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1015","BIO01674","0.3333333333333333",,"ambystoma californiense","ambystoma texanum","ambystoma californiense","ambystoma texanum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1454","BIO11618","0.3333333333333333",,"cottus specus","cottus asper","cottus specus","cottus asper","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1491","BIO28907","0.0",,"neotoma floridana smalli","neotamias rufus","neotoma floridana smalli","neotamias rufus","0.0","0.0"
"LinearCombinationMatchingRule","ES1454","BIO11623","0.3333333333333333",,"cottus specus","cottus beldingii","cottus specus","cottus beldingii","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1620","BIO18965","1.0",,"glaucomys sabrinus coloratus","glaucomys sabrinus coloratus","glaucomys sabrinus coloratus","glaucomys sabrinus coloratus","1.0","1.0"
"LinearCombinationMatchingRule","ES1454","BIO11622","0.25",,"cottus specus","cottus bairdii semiscaber","cottus specus","cottus bairdii semiscaber","0.25","0.25"
"LinearCombinationMatchingRule","ES1620","BIO18966","0.5",,"glaucomys sabrinus coloratus","glaucomys sabrinus lascivus","glaucomys sabrinus coloratus","glaucomys sabrinus lascivus","0.5","0.5"
"LinearCombinationMatchingRule","ES1053","BIO16841","0.3333333333333333",,"etheostoma scotti","etheostoma zonale","etheostoma scotti","etheostoma zonale","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1229","BIO16836","0.3333333333333333",,"etheostoma nianguae","etheostoma stigmaeum","etheostoma nianguae","etheostoma stigmaeum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1562","BIO28859","0.0",,"neonympha mitchellii francisci","neoperla clymene","neonympha mitchellii francisci","neoperla clymene","0.0","0.0"
"LinearCombinationMatchingRule","ES1214","BIO43327","0.2",,"thomomys mazama glacialis","thomomys bottae oreoecus","thomomys mazama glacialis","thomomys bottae oreoecus","0.2","0.2"
"LinearCombinationMatchingRule","ES1229","BIO16840","0.3333333333333333",,"etheostoma nianguae","etheostoma whipplei","etheostoma nianguae","etheostoma whipplei","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1015","BIO01661","0.5",,"ambystoma californiense","ambystoma","ambystoma californiense","ambystoma","0.5","0.5"
"LinearCombinationMatchingRule","ES1015","BIO01662","0.3333333333333333",,"ambystoma californiense","ambystoma annulatum","ambystoma californiense","ambystoma annulatum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1177","BIO30104","0.25",,"oncorhynchus clarkii seleniris","oncorhynchus mykiss","oncorhynchus clarkii seleniris","oncorhynchus mykiss","0.25","0.25"
"LinearCombinationMatchingRule","ES1648","BIO12701","0.0",,"cyprinella caerulea","cyprinodon eximius","cyprinella caerulea","cyprinodon eximius","0.0","0.0"
"LinearCombinationMatchingRule","ES1222","BIO33626","0.5",,"picoides borealis","picoides","picoides borealis","picoides","0.5","0.5"
"LinearCombinationMatchingRule","ES1167","BIO31600","0.25",,"paroreomyza flammea","paroreomyza montana newtoni","paroreomyza flammea","paroreomyza montana newtoni","0.25","0.25"
"LinearCombinationMatchingRule","ES1013","BIO06385","0.6666666666666666",,"buteo platypterus brunnescens","buteo platypterus","buteo platypterus brunnescens","buteo platypterus","0.6666666666666666","0.6666666666666666"
"LinearCombinationMatchingRule","ES1296","BIO32472","0.2",,"peromyscus polionotus peninsularis","peromyscus crinitus stephensi","peromyscus polionotus peninsularis","peromyscus crinitus stephensi","0.2","0.2"
"LinearCombinationMatchingRule","ES1214","BIO43331","0.25",,"thomomys mazama glacialis","thomomys monticola","thomomys mazama glacialis","thomomys monticola","0.25","0.25"
"LinearCombinationMatchingRule","ES1003","BIO29473","0.3333333333333333",,"noturus stanauli","noturus elegans","noturus stanauli","noturus elegans","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1135","BIO23418","0.25",,"lasiurus cinereus semotus","lasiurus blossevillii","lasiurus cinereus semotus","lasiurus blossevillii","0.25","0.25"
"LinearCombinationMatchingRule","ES1003","BIO29474","0.3333333333333333",,"noturus stanauli","noturus eleutherus","noturus stanauli","noturus eleutherus","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1079","BIO16835","0.3333333333333333",,"etheostoma sellare","etheostoma squamiceps","etheostoma sellare","etheostoma squamiceps","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1079","BIO16836","0.3333333333333333",,"etheostoma sellare","etheostoma stigmaeum","etheostoma sellare","etheostoma stigmaeum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1562","BIO28847","0.0",,"neonympha mitchellii francisci","neomachilis heteropus","neonympha mitchellii francisci","neomachilis heteropus","0.0","0.0"
"LinearCombinationMatchingRule","ES1053","BIO16813","0.3333333333333333",,"etheostoma scotti","etheostoma collettei","etheostoma scotti","etheostoma collettei","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1020","BIO25936","0.3333333333333333",,"lynx canadensis","lynx rufus rufus","lynx canadensis","lynx rufus rufus","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1053","BIO16814","0.3333333333333333",,"etheostoma scotti","etheostoma exile","etheostoma scotti","etheostoma exile","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1478","BIO10813","0.0",,"colinus virginianus ridgwayi","colaptes chrysoides","colinus virginianus ridgwayi","colaptes chrysoides","0.0","0.0"
"LinearCombinationMatchingRule","ES1198","BIO13192","0.3333333333333333",,"dendroica chrysoparia","dendroica pensylvanica","dendroica chrysoparia","dendroica pensylvanica","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1198","BIO13193","0.3333333333333333",,"dendroica chrysoparia","dendroica petechia","dendroica chrysoparia","dendroica petechia","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1352","BIO30105","0.2",,"oncorhynchus clarkii stomias","oncorhynchus mykiss aguabonita","oncorhynchus clarkii stomias","oncorhynchus mykiss aguabonita","0.2","0.2"
"LinearCombinationMatchingRule","ES997","BIO38622","0.5",,"salvelinus confluentus","salvelinus confluentus x salvelinus fontinalis","salvelinus confluentus","salvelinus confluentus x salvelinus fontinalis","0.5","0.5"
"LinearCombinationMatchingRule","ES1326","BIO36974","0.5",,"rallus obsoletus [ longirostris] yumanensis","rallus longirostris","rallus obsoletus [ longirostris] yumanensis","rallus longirostris","0.5","0.5"
"LinearCombinationMatchingRule","ES997","BIO38621","1.0",,"salvelinus confluentus","salvelinus confluentus","salvelinus confluentus","salvelinus confluentus","1.0","1.0"
"LinearCombinationMatchingRule","ES1326","BIO36973","0.2",,"rallus obsoletus [ longirostris] yumanensis","rallus limicola","rallus obsoletus [ longirostris] yumanensis","rallus limicola","0.2","0.2"
"LinearCombinationMatchingRule","ES1003","BIO29469","0.0",,"noturus stanauli","notropis umbratilis","noturus stanauli","notropis umbratilis","0.0","0.0"
"LinearCombinationMatchingRule","ES1534","BIO37309","0.0",,"rhaphiomidas terminatus abdominalis","rhadinopsylla sectilis","rhaphiomidas terminatus abdominalis","rhadinopsylla sectilis","0.0","0.0"
"LinearCombinationMatchingRule","ES1135","BIO23422","1.0",,"lasiurus cinereus semotus","lasiurus cinereus semotus","lasiurus cinereus semotus","lasiurus cinereus semotus","1.0","1.0"
"LinearCombinationMatchingRule","ES1296","BIO32460","0.0",,"peromyscus polionotus peninsularis","perognathus parvus","peromyscus polionotus peninsularis","perognathus parvus","0.0","0.0"
"LinearCombinationMatchingRule","ES1491","BIO28923","0.2",,"neotoma floridana smalli","neotoma cinerea alticola","neotoma floridana smalli","neotoma cinerea alticola","0.2","0.2"
"LinearCombinationMatchingRule","ES1079","BIO16840","0.3333333333333333",,"etheostoma sellare","etheostoma whipplei","etheostoma sellare","etheostoma whipplei","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1222","BIO33603","0.0",,"picoides borealis","pica hudsonia","picoides borealis","pica hudsonia","0.0","0.0"
"LinearCombinationMatchingRule","ES1222","BIO33602","0.0",,"picoides borealis","pica","picoides borealis","pica","0.0","0.0"
"LinearCombinationMatchingRule","ES1478","BIO10809","0.0",,"colinus virginianus ridgwayi","colaptes auratus auratus","colinus virginianus ridgwayi","colaptes auratus auratus","0.0","0.0"
"LinearCombinationMatchingRule","ES1597","BIO00841","0.25",,"agelaius xanthomus","agelaius phoeniceus nevadensis","agelaius xanthomus","agelaius phoeniceus nevadensis","0.25","0.25"
"LinearCombinationMatchingRule","ES1135","BIO23421","0.6666666666666666",,"lasiurus cinereus semotus","lasiurus cinereus cinereus","lasiurus cinereus semotus","lasiurus cinereus cinereus","0.6666666666666666","0.6666666666666666"
"LinearCombinationMatchingRule","ES1053","BIO16825","0.3333333333333333",,"etheostoma scotti","etheostoma pallididorsum","etheostoma scotti","etheostoma pallididorsum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1095","BIO29021","0.25",,"nerodia erythrogaster neglecta","nerodia sipedon","nerodia erythrogaster neglecta","nerodia sipedon","0.25","0.25"
"LinearCombinationMatchingRule","ES1016","BIO17394","0.5",,"eurycea chisholmensis","eurycea","eurycea chisholmensis","eurycea","0.5","0.5"
"LinearCombinationMatchingRule","ES1198","BIO13181","0.3333333333333333",,"dendroica chrysoparia","dendroica discolor","dendroica chrysoparia","dendroica discolor","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1556","BIO08334","0.3333333333333333",,"catostomus warnerensis","catostomus ardens","catostomus warnerensis","catostomus ardens","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1491","BIO28922","0.25",,"neotoma floridana smalli","neotoma cinerea","neotoma floridana smalli","neotoma cinerea","0.25","0.25"
"LinearCombinationMatchingRule","ES1198","BIO13189","0.3333333333333333",,"dendroica chrysoparia","dendroica nigrescens","dendroica chrysoparia","dendroica nigrescens","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1296","BIO32468","0.25",,"peromyscus polionotus peninsularis","peromyscus attwateri","peromyscus polionotus peninsularis","peromyscus attwateri","0.25","0.25"
"LinearCombinationMatchingRule","ES1444","BIO16819","0.3333333333333333",,"etheostoma susanae","etheostoma jessiae","etheostoma susanae","etheostoma jessiae","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1049","BIO32303","0.3333333333333333",,"percina aurora","percina copelandi","percina aurora","percina copelandi","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1570","BIO45386","0.25",,"vireo bellii pusillus","vireo flavifrons","vireo bellii pusillus","vireo flavifrons","0.25","0.25"
"LinearCombinationMatchingRule","ES1239","BIO29619","0.3333333333333333",,"oceanodroma castro","oceanodroma homochroa","oceanodroma castro","oceanodroma homochroa","0.3333333333333333","0.3333333333333333"
